algorithm,simulation_id,timestamp,target_range,status,target_ppi,target_ppi_val,arriaval_distr_mean,resource_count_UnifiedResourceProfile
grid_search,sim_49,2025-10-17T14:57:09.478989Z,"[12915.0, 15785.0]",out,cycle_time,18027.83,587.7551020408164,26
grid_search,sim_50,2025-10-17T14:57:13.661190Z,"[12915.0, 15785.0]",out,cycle_time,20634885.04,875.5102040816327,2
grid_search,sim_51,2025-10-17T14:57:18.104344Z,"[12915.0, 15785.0]",out,cycle_time,12871577.5,875.5102040816327,3
grid_search,sim_52,2025-10-17T14:57:22.549115Z,"[12915.0, 15785.0]",out,cycle_time,8984743.6,875.5102040816327,4
grid_search,sim_53,2025-10-17T14:57:26.769342Z,"[12915.0, 15785.0]",out,cycle_time,6633053.69,875.5102040816327,5
grid_search,sim_54,2025-10-17T14:57:31.063795Z,"[12915.0, 15785.0]",out,cycle_time,5062184.47,875.5102040816327,6
grid_search,sim_55,2025-10-17T14:57:35.147560Z,"[12915.0, 15785.0]",out,cycle_time,3926903.92,875.5102040816327,7
grid_search,sim_56,2025-10-17T14:57:39.363700Z,"[12915.0, 15785.0]",out,cycle_time,3081675.75,875.5102040816327,8
grid_search,sim_57,2025-10-17T14:57:43.799144Z,"[12915.0, 15785.0]",out,cycle_time,2426641.84,875.5102040816327,9
grid_search,sim_58,2025-10-17T14:57:47.921360Z,"[12915.0, 15785.0]",out,cycle_time,1896273.08,875.5102040816327,10
grid_search,sim_59,2025-10-17T14:57:51.879127Z,"[12915.0, 15785.0]",out,cycle_time,1467200.72,875.5102040816327,11
grid_search,sim_60,2025-10-17T14:57:55.862433Z,"[12915.0, 15785.0]",out,cycle_time,1122930.44,875.5102040816327,12
grid_search,sim_61,2025-10-17T14:57:59.904764Z,"[12915.0, 15785.0]",out,cycle_time,811462.99,875.5102040816327,13
grid_search,sim_62,2025-10-17T14:58:04.029553Z,"[12915.0, 15785.0]",out,cycle_time,565783.06,875.5102040816327,14
grid_search,sim_63,2025-10-17T14:58:08.271145Z,"[12915.0, 15785.0]",out,cycle_time,337793.74,875.5102040816327,15
